t_id,t_date,tour_wk,t_name,t_country,t_surf,t_indoor,t_alt,t_lvl,t_draw_size,m_num,t_round,t_round_num,m_best_of,m_score,m_time(m),w_id,w_name,w_rank,w_rank_pts,w_ioc,w_ent,w_hd,w_ht,w_age,w_svpt,w_1stWon,w_2ndWon,w_SvGms,w_ace,w_bpSaved,w_bpFaced,l_id,l_name,l_rank,l_rank_pts,l_ioc,l_ent,l_hd,l_ht,l_age,l_svpt,l_1stWon,l_2ndWon,l_SvGms,l_ace,l_bpSaved,l_bpFaced,t_loc,AvgW_IP_NV,AvgL_IP_NV
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28368,R128,1,5,6-1 6-1 6-1,78.0,104593,Daniel Gimeno Traver,86.0,593.0,ESP,5,R,185.0,24.79,64.0,29.0,20.0,11.0,5.0,3.0,3.0,104098,Dmitry Tursunov,143.0,355.0,RUS,5,R,185.0,27.45,65.0,16.0,12.0,10.0,0.0,11.0,18.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28369,R128,1,5,7-6(4) 6-3 6-2,127.0,104919,Leonardo Mayer,57.0,822.0,ARG,5,R,188.0,23.03,87.0,41.0,26.0,15.0,11.0,0.0,0.0,104660,Sergiy Stakhovsky,63.0,755.0,UKR,5,R,193.0,24.38,95.0,43.0,15.0,14.0,5.0,2.0,5.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28370,R128,1,5,6-4 6-2 1-0 RET,102.0,103898,Julien Benneteau,38.0,1024.0,FRA,5,R,185.0,28.42,58.0,25.0,13.0,9.0,3.0,3.0,4.0,105208,Ernests Gulbis,28.0,1494.0,LAT,5,R,190.0,21.73,65.0,20.0,14.0,10.0,4.0,5.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28371,R128,1,5,6-3 6-3 6-3,122.0,103656,Albert Montanes,34.0,1325.0,ESP,5,R,175.0,29.49,101.0,41.0,25.0,14.0,8.0,6.0,7.0,102999,Stefano Galvani,281.0,160.0,ITA,2.5,R,178.0,32.97,93.0,34.0,16.0,13.0,2.0,6.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28372,R128,1,5,6-0 6-4 6-3,104.0,104735,Tobias Kamke,157.0,307.0,GER,2.5,R,180.0,24.01,72.0,19.0,24.0,12.0,4.0,3.0,7.0,103565,Stephane Robert,65.0,724.0,FRA,5,R,185.0,30.02,89.0,24.0,11.0,13.0,1.0,7.0,17.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28373,R128,1,5,6-3 6-4 7-6(3),134.0,103758,Taylor Dent,102.0,499.0,USA,5,R,188.0,29.08,91.0,42.0,24.0,15.0,9.0,2.0,4.0,102839,Nicolas Lapentti,129.0,395.0,ECU,5,R,188.0,33.78,123.0,51.0,16.0,16.0,0.0,9.0,14.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28374,R128,1,5,6-0 6-2 6-3,94.0,104417,Robin Soderling,7.0,4755.0,SWE,5,R,193.0,25.77,57.0,30.0,19.0,12.0,9.0,1.0,1.0,104397,Laurent Recouderc,171.0,275.0,FRA,4,R,178.0,25.87,75.0,20.0,15.0,11.0,3.0,5.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28375,R128,1,5,4-6 6-7(5) 6-4 6-2 6-1,244.0,104918,Andy Murray,4.0,5565.0,GBR,5,R,190.0,23.03,165.0,56.0,49.0,24.0,17.0,9.0,12.0,104755,Richard Gasquet,45.0,920.0,FRA,5,R,185.0,23.93,158.0,57.0,34.0,23.0,13.0,9.0,16.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28376,R128,1,5,6-0 6-4 7-6(4),142.0,103428,Juan Ignacio Chela,54.0,837.0,ARG,5,R,190.0,30.73,87.0,37.0,23.0,14.0,2.0,6.0,8.0,104976,Ryan Sweeting,116.0,438.0,USA,4,R,196.0,22.86,109.0,47.0,9.0,14.0,2.0,10.0,16.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28377,R128,1,5,3-6 6-3 3-0 RET,114.0,104719,Marcel Granollers,87.0,578.0,ESP,5,R,190.0,24.11,59.0,21.0,11.0,10.0,5.0,3.0,7.0,103908,Paul Henri Mathieu,59.0,820.0,FRA,5,R,185.0,28.36,81.0,27.0,13.0,11.0,1.0,11.0,17.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28378,R128,1,5,6-3 6-4 6-3,106.0,104571,Marcos Baghdatis,30.0,1465.0,CYP,5,R,183.0,24.93,84.0,32.0,25.0,14.0,8.0,3.0,5.0,104070,Jesse Witten,183.0,257.0,USA,2.5,R,178.0,27.61,83.0,21.0,22.0,14.0,1.0,3.0,9.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28379,R128,1,5,6-4 6-3 6-2,90.0,104545,John Isner,19.0,1880.0,USA,5,R,206.0,25.08,66.0,44.0,12.0,14.0,8.0,0.0,0.0,104979,Andrey Golubev,77.0,633.0,KAZ,5,R,185.0,22.84,83.0,33.0,17.0,13.0,6.0,5.0,9.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28380,R128,1,5,6-3 3-6 6-3 3-6 6-3,218.0,103843,Marco Chiudinelli,68.0,715.0,SUI,5,R,185.0,28.7,153.0,62.0,38.0,23.0,7.0,10.0,13.0,104500,Somdev Devvarman,108.0,473.0,IND,2.5,R,180.0,25.27,137.0,62.0,25.0,22.0,13.0,3.0,7.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28381,R128,1,5,1-6 4-6 6-3 7-6(4) 6-1,196.0,104273,Edouard Roger Vasselin,124.0,406.0,FRA,4,R,188.0,26.49,150.0,69.0,29.0,23.0,7.0,10.0,15.0,104731,Kevin Anderson,93.0,567.0,RSA,5,R,203.0,24.02,134.0,65.0,19.0,22.0,15.0,5.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28382,R128,1,5,7-6(7) 6-3 6-1,151.0,104607,Tomas Berdych,17.0,2115.0,CZE,5,R,196.0,24.68,82.0,50.0,17.0,14.0,17.0,0.0,0.0,104477,Jorge Aguilar,226.0,205.0,CHI,2.5,R,178.0,25.37,116.0,41.0,24.0,14.0,2.0,13.0,17.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28383,R128,1,5,6-1 6-0 6-4,96.0,104022,Mikhail Youzhny,14.0,2375.0,RUS,5,R,183.0,27.91,71.0,37.0,14.0,12.0,3.0,4.0,5.0,104308,Michal Przysiezny,94.0,565.0,POL,5,R,185.0,26.27,71.0,23.0,9.0,11.0,3.0,4.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28384,R128,1,5,4-6 7-6(5) 7-6(4) 6-7(5) 12-10,296.0,105041,Lukas Lacko,81.0,614.0,SVK,5,R,185.0,22.55,231.0,104.0,58.0,34.0,23.0,14.0,15.0,103676,Michael Yani,151.0,315.0,USA,2.5,R,185.0,29.39,252.0,116.0,54.0,34.0,17.0,12.0,13.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28385,R128,1,5,3-6 6-7(4) 6-2 7-5 9-7,226.0,104958,Carsten Ball,132.0,391.0,AUS,4,L,198.0,22.93,185.0,86.0,35.0,29.0,14.0,6.0,10.0,104332,Philipp Petzschner,39.0,1020.0,GER,5,R,185.0,26.17,186.0,72.0,46.0,28.0,12.0,12.0,18.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28386,R128,1,5,6-4 6-4 6-3,130.0,104678,Viktor Troicki,41.0,955.0,SRB,5,R,193.0,24.28,86.0,40.0,18.0,15.0,7.0,3.0,5.0,103990,Tommy Robredo,26.0,1505.0,ESP,5,R,180.0,28.06,75.0,30.0,16.0,14.0,4.0,4.0,9.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28387,R128,1,5,7-5 6-4 6-2,142.0,104198,Guillermo Garcia Lopez,40.0,965.0,ESP,5,R,188.0,26.97,104.0,45.0,26.0,15.0,5.0,5.0,5.0,102783,Rainer Schuettler,79.0,622.0,GER,5,R,180.0,34.08,98.0,41.0,17.0,15.0,0.0,6.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28388,R128,1,5,6-4 5-7 6-4 6-3,172.0,105217,Thiemo De Bakker,50.0,858.0,NED,5,R,193.0,21.68,112.0,50.0,33.0,20.0,16.0,3.0,4.0,103535,Olivier Patience,294.0,145.0,FRA,2.5,R,180.0,30.16,148.0,63.0,27.0,21.0,10.0,6.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28389,R128,1,5,7-6(5) 6-7(4) 6-2 6-4,215.0,104721,Josselin Ouanna,128.0,397.0,FRA,4,R,193.0,24.11,153.0,74.0,30.0,21.0,13.0,10.0,12.0,103997,Lukasz Kubot,52.0,850.0,POL,5,R,190.0,28.02,145.0,74.0,15.0,21.0,7.0,5.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28390,R128,1,5,4-6 6-3 6-2 6-7(2) 7-5,223.0,104542,Jo-Wilfried Tsonga,10.0,3185.0,FRA,5,R,188.0,25.1,174.0,78.0,39.0,26.0,16.0,8.0,11.0,104978,Daniel Brands,88.0,577.0,GER,5,R,196.0,22.85,156.0,65.0,34.0,25.0,11.0,8.0,14.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28391,R128,1,5,6-2 4-6 4-6 7-6(4) 6-3,199.0,104053,Andy Roddick,8.0,4600.0,USA,5,R,188.0,27.73,139.0,72.0,27.0,24.0,19.0,4.0,6.0,103813,Jarkko Nieminen,69.0,707.0,FIN,5,L,185.0,28.84,148.0,68.0,28.0,25.0,10.0,7.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28392,R128,1,5,3-6 6-3 7-5 4-0 RET,174.0,104882,Blaz Kavcic,112.0,461.0,SLO,5,R,188.0,23.22,114.0,53.0,18.0,17.0,5.0,8.0,11.0,104724,Eduardo Schwank,49.0,875.0,ARG,5,R,183.0,24.08,111.0,52.0,12.0,17.0,6.0,5.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28393,R128,1,5,6-2 6-2 6-1,93.0,104559,Teymuraz Gabashvili,114.0,453.0,RUS,2.5,R,188.0,25.0,73.0,32.0,18.0,11.0,5.0,2.0,2.0,104230,Daniel Koellerer,111.0,465.0,AUT,5,R,180.0,26.77,68.0,23.0,11.0,12.0,0.0,4.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28394,R128,1,5,7-6(6) 3-6 7-5 6-3,180.0,104813,Grega Zemlja,141.0,366.0,SLO,2.5,R,183.0,23.65,153.0,73.0,27.0,21.0,14.0,15.0,17.0,104338,Juan Monaco,25.0,1510.0,ARG,5,R,185.0,26.15,125.0,63.0,21.0,21.0,8.0,4.0,7.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28395,R128,1,5,7-5 6-2 6-4,126.0,103781,Jurgen Melzer,27.0,1495.0,AUT,5,L,183.0,29.0,80.0,37.0,24.0,15.0,9.0,3.0,4.0,104534,Dudi Sela,61.0,780.0,ISR,5,R,175.0,25.14,116.0,50.0,14.0,15.0,4.0,6.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28396,R128,1,5,6-1 6-2 6-4,117.0,103917,Nicolas Mahut,154.0,312.0,FRA,4,R,190.0,28.34,84.0,46.0,13.0,13.0,10.0,4.0,5.0,104999,Mischa Zverev,142.0,361.0,GER,5,L,190.0,22.75,103.0,39.0,14.0,12.0,2.0,7.0,13.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28397,R128,1,5,6-4 7-6(7) 6-4,157.0,103598,Xavier Malisse,84.0,610.0,BEL,5,R,185.0,29.85,112.0,41.0,32.0,16.0,4.0,9.0,11.0,103752,Simon Greul,64.0,740.0,GER,5,R,185.0,29.11,123.0,47.0,25.0,16.0,1.0,8.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28398,R128,1,5,6-1 6-3 6-1,93.0,103970,David Ferrer,11.0,3010.0,ESP,5,R,175.0,28.14,56.0,33.0,9.0,11.0,6.0,0.0,1.0,104095,David Guez,136.0,379.0,FRA,4,R,185.0,27.46,66.0,22.0,5.0,12.0,0.0,2.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28399,R128,1,5,6-4 6-3 6-1,112.0,103507,Juan Carlos Ferrero,18.0,2050.0,ESP,5,R,183.0,30.28,78.0,46.0,8.0,13.0,0.0,0.0,1.0,104655,Pablo Cuevas,55.0,837.0,URU,5,R,180.0,24.39,93.0,36.0,11.0,13.0,11.0,11.0,17.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28400,R128,1,5,6-3 6-2 7-6(5),116.0,105137,Pere Riba,96.0,559.0,ESP,5,R,183.0,22.13,87.0,38.0,24.0,15.0,8.0,3.0,5.0,102967,Marc Gicquel,101.0,499.0,FRA,5,R,188.0,33.15,105.0,41.0,17.0,14.0,12.0,3.0,8.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28401,R128,1,5,6-7(5) 6-1 6-3 6-3,185.0,103808,Potito Starace,60.0,802.0,ITA,5,R,188.0,28.86,115.0,65.0,16.0,19.0,5.0,1.0,3.0,105011,Illya Marchenko,80.0,617.0,UKR,5,R,185.0,22.71,135.0,49.0,25.0,18.0,7.0,6.0,13.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28402,R128,1,5,4-6 7-6(3) 6-4 6-2,131.0,104068,Robby Ginepri,98.0,538.0,USA,5,R,183.0,27.63,115.0,60.0,25.0,20.0,13.0,3.0,4.0,105023,Sam Querrey,22.0,1675.0,USA,5,R,198.0,22.63,123.0,59.0,25.0,20.0,14.0,6.0,9.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28403,R128,1,5,6-1 1-6 6-4 6-3,140.0,103812,Victor Hanescu,37.0,1160.0,ROU,5,R,198.0,28.84,107.0,56.0,16.0,17.0,9.0,7.0,9.0,103169,Oscar Hernandez,121.0,423.0,ESP,5,R,180.0,32.12,97.0,42.0,18.0,16.0,7.0,3.0,7.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28404,R128,1,5,3-6 6-4 6-2 6-4,150.0,103393,Yuri Schukin,175.0,270.0,KAZ,2.5,R,188.0,30.91,101.0,50.0,20.0,19.0,4.0,5.0,8.0,104330,Rajeev Ram,89.0,576.0,USA,5,R,193.0,26.18,124.0,47.0,22.0,18.0,12.0,7.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28405,R128,1,5,2-6 4-6 7-6(3) 6-2 6-4,216.0,105453,Kei Nishikori,246.0,190.0,JPN,5,R,178.0,20.4,141.0,59.0,38.0,24.0,4.0,7.0,10.0,105053,Santiago Giraldo,58.0,821.0,COL,5,R,188.0,22.49,168.0,62.0,45.0,24.0,8.0,13.0,16.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28406,R128,1,5,6-1 3-6 6-1 6-3,128.0,104925,Novak Djokovic,3.0,6405.0,SRB,5,R,188.0,23.01,97.0,48.0,17.0,16.0,7.0,4.0,6.0,105095,Evgeny Korolev,73.0,655.0,KAZ,5,R,185.0,22.27,93.0,29.0,21.0,16.0,4.0,5.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28407,R128,1,5,6-4 6-2 6-2,115.0,104269,Fernando Verdasco,9.0,3645.0,ESP,5,L,188.0,26.52,78.0,42.0,14.0,13.0,6.0,4.0,5.0,103857,Igor Kunitsyn,103.0,491.0,RUS,5,R,180.0,28.65,75.0,29.0,8.0,13.0,3.0,4.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28408,R128,1,5,6-4 6-0 6-1,99.0,103722,Florent Serra,67.0,715.0,FRA,5,R,180.0,29.23,65.0,33.0,13.0,11.0,6.0,6.0,7.0,103188,Michael Russell,82.0,611.0,USA,5,R,173.0,32.06,73.0,16.0,15.0,12.0,1.0,8.0,16.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28409,R128,1,5,7-5 6-4 7-5,158.0,104312,Andreas Seppi,66.0,720.0,ITA,5,R,190.0,26.25,101.0,49.0,15.0,17.0,9.0,6.0,10.0,103490,Santiago Ventura,119.0,430.0,ESP,2,R,183.0,30.38,127.0,35.0,32.0,17.0,11.0,14.0,21.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28410,R128,1,5,7-6(7) 6-1 6-1,131.0,104259,Philipp Kohlschreiber,35.0,1320.0,GER,5,R,178.0,26.6,86.0,42.0,19.0,13.0,14.0,3.0,4.0,103971,Karol Beck,85.0,601.0,SVK,5,R,180.0,28.14,91.0,31.0,17.0,13.0,10.0,4.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28411,R128,1,5,6-4 3-6 4-6 7-6(3) 6-4,214.0,104597,Nicolas Almagro,21.0,1690.0,ESP,5,R,183.0,24.76,150.0,57.0,43.0,25.0,20.0,2.0,6.0,104898,Robin Haase,205.0,230.0,NED,5,R,190.0,23.13,164.0,70.0,38.0,26.0,10.0,7.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28412,R128,1,5,6-1 6-4 6-4,111.0,104327,Steve Darcis,106.0,481.0,BEL,5,R,178.0,26.2,81.0,30.0,25.0,14.0,2.0,2.0,4.0,104019,Kristof Vliegen,163.0,296.0,BEL,5,R,193.0,27.92,82.0,27.0,15.0,13.0,6.0,8.0,14.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28413,R128,1,5,3-6 7-6(5) 3-6 6-3 6-3,225.0,105238,Alexandr Dolgopolov,56.0,824.0,UKR,5,R,180.0,21.54,148.0,59.0,40.0,23.0,14.0,4.0,7.0,103096,Arnaud Clement,76.0,635.0,FRA,5,R,173.0,32.43,160.0,56.0,48.0,25.0,2.0,11.0,15.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28414,R128,1,5,6-2 4-6 6-4 6-4,137.0,103602,Fernando Gonzalez,13.0,2385.0,CHI,5,R,183.0,29.82,99.0,47.0,24.0,19.0,21.0,4.0,7.0,103999,Thiago Alves,107.0,473.0,BRA,2.5,R,178.0,28.01,101.0,54.0,8.0,19.0,5.0,4.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28415,R128,1,5,7-6(5) 7-5 6-3,154.0,103344,Ivan Ljubicic,16.0,2140.0,CRO,5,R,193.0,31.18,105.0,43.0,28.0,16.0,10.0,2.0,3.0,104229,Yen Hsun Lu,78.0,626.0,TPE,5,R,180.0,26.78,113.0,43.0,24.0,17.0,6.0,8.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28416,R128,1,5,5-7 6-4 3-6 6-1 6-3,196.0,103888,Mardy Fish,97.0,556.0,USA,5,R,188.0,28.45,127.0,55.0,30.0,23.0,17.0,3.0,7.0,103582,Michael Berrer,42.0,944.0,GER,5,L,193.0,29.89,137.0,61.0,22.0,24.0,6.0,9.0,16.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28417,R128,1,5,7-6(2) 6-4 6-2,142.0,104665,Pablo Andujar,146.0,350.0,ESP,2.5,R,180.0,24.33,83.0,44.0,14.0,15.0,6.0,1.0,4.0,104620,Simone Bolelli,126.0,403.0,ITA,2.5,R,183.0,24.62,93.0,38.0,12.0,15.0,5.0,6.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28418,R128,1,5,6-4 6-2 6-2,97.0,105064,Thomaz Bellucci,29.0,1482.0,BRA,5,L,188.0,22.4,64.0,37.0,16.0,13.0,7.0,0.0,0.0,103566,Michael Llodra,48.0,879.0,FRA,5,L,190.0,30.02,91.0,34.0,14.0,13.0,5.0,6.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28419,R128,1,5,7-5 6-0 6-4,127.0,103720,Lleyton Hewitt,33.0,1350.0,AUS,5,R,180.0,29.24,91.0,40.0,22.0,14.0,4.0,3.0,4.0,104871,Jeremy Chardy,46.0,900.0,FRA,5,R,188.0,23.28,81.0,31.0,13.0,14.0,5.0,7.0,13.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28420,R128,1,5,7-5 7-5 6-3,127.0,104797,Denis Istomin,72.0,660.0,UZB,5,R,188.0,23.71,90.0,45.0,20.0,17.0,12.0,4.0,6.0,103794,Benjamin Becker,53.0,849.0,GER,5,R,178.0,28.94,97.0,40.0,17.0,16.0,9.0,4.0,9.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28421,R128,1,5,7-6(6) 6-7(8) 1-6 6-4 8-6,245.0,104547,Horacio Zeballos,44.0,935.0,ARG,5,L,188.0,25.07,164.0,77.0,32.0,27.0,18.0,3.0,8.0,104770,Martin Fischer,190.0,240.0,AUT,2.5,R,180.0,23.84,186.0,74.0,47.0,28.0,14.0,9.0,14.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28422,R128,1,5,6-2 6-2 6-2,143.0,104745,Rafael Nadal,2.0,6880.0,ESP,5,L,185.0,23.97,91.0,44.0,15.0,12.0,0.0,9.0,9.0,105917,Gianni Mina,655.0,29.0,FRA,4,R,185.0,18.29,83.0,26.0,14.0,12.0,3.0,6.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28423,R64,2,5,7-6(4) 6-2 6-4,120.0,103819,Roger Federer,1.0,10030.0,SUI,5,R,185.0,28.79,104.0,49.0,21.0,15.0,6.0,7.0,8.0,104268,Alejandro Falla,70.0,705.0,COL,5,L,185.0,26.52,94.0,41.0,16.0,15.0,3.0,5.0,9.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28424,R64,2,5,6-2 6-2 7-6(5),133.0,104714,Julian Reister,165.0,296.0,GER,2.5,R,188.0,24.14,95.0,46.0,16.0,14.0,3.0,3.0,5.0,103694,Olivier Rochus,62.0,776.0,BEL,5,R,168.0,29.34,92.0,31.0,15.0,14.0,0.0,4.0,10.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28425,R64,2,5,6-1 6-4 6-4,106.0,104527,Stan Wawrinka,24.0,1600.0,SUI,5,R,183.0,25.16,78.0,36.0,23.0,14.0,14.0,1.0,1.0,104676,Andreas Beck,74.0,645.0,GER,5,L,190.0,24.3,95.0,34.0,20.0,13.0,3.0,7.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28426,R64,2,5,2-6 4-6 7-5 6-4 9-7,256.0,104926,Fabio Fognini,92.0,570.0,ITA,5,R,178.0,23.0,167.0,74.0,25.0,28.0,3.0,8.0,16.0,104792,Gael Monfils,15.0,2220.0,FRA,5,R,193.0,23.73,200.0,80.0,32.0,28.0,15.0,11.0,19.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28427,R64,2,5,6-3 7-6(4) 6-2,137.0,105227,Marin Cilic,12.0,2945.0,CRO,5,R,198.0,21.65,108.0,41.0,35.0,15.0,5.0,6.0,6.0,104593,Daniel Gimeno Traver,86.0,593.0,ESP,5,R,185.0,24.79,95.0,37.0,21.0,14.0,7.0,6.0,9.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28428,R64,2,5,6-7(4) 6-3 6-4 6-4,192.0,104919,Leonardo Mayer,57.0,822.0,ARG,5,R,188.0,23.03,128.0,63.0,20.0,21.0,8.0,5.0,9.0,103898,Julien Benneteau,38.0,1024.0,FRA,5,R,185.0,28.42,131.0,56.0,19.0,20.0,2.0,7.0,14.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28429,R64,2,5,6-3 6-2 6-1,105.0,103656,Albert Montanes,34.0,1325.0,ESP,5,R,175.0,29.49,84.0,41.0,16.0,12.0,2.0,8.0,8.0,104735,Tobias Kamke,157.0,307.0,GER,2.5,R,180.0,24.01,72.0,25.0,9.0,12.0,1.0,6.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28430,R64,2,5,6-0 6-1 6-1,71.0,104417,Robin Soderling,7.0,4755.0,SWE,5,R,193.0,25.77,64.0,32.0,14.0,10.0,8.0,4.0,4.0,103758,Taylor Dent,102.0,499.0,USA,5,R,188.0,29.08,54.0,11.0,9.0,10.0,2.0,4.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28431,R64,2,5,6-2 6-7(5) 6-3 6-2,210.0,104918,Andy Murray,4.0,5565.0,GBR,5,R,190.0,23.03,146.0,65.0,28.0,19.0,9.0,8.0,10.0,103428,Juan Ignacio Chela,54.0,837.0,ARG,5,R,190.0,30.73,157.0,55.0,30.0,18.0,0.0,9.0,16.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28432,R64,2,5,4-6 6-1 7-5 6-2,160.0,104571,Marcos Baghdatis,30.0,1465.0,CYP,5,R,183.0,24.93,104.0,39.0,35.0,19.0,9.0,6.0,8.0,104719,Marcel Granollers,87.0,578.0,ESP,5,R,190.0,24.11,108.0,45.0,19.0,18.0,6.0,3.0,9.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28433,R64,2,5,6-7(3) 7-6(3) 7-6(7) 6-4,191.0,104545,John Isner,19.0,1880.0,USA,5,R,206.0,25.08,146.0,80.0,26.0,23.0,38.0,2.0,4.0,103843,Marco Chiudinelli,68.0,715.0,SUI,5,R,185.0,28.7,152.0,72.0,35.0,23.0,5.0,8.0,11.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28434,R64,2,5,7-5 6-1 6-4,125.0,104607,Tomas Berdych,17.0,2115.0,CZE,5,R,196.0,24.68,85.0,43.0,18.0,15.0,5.0,5.0,7.0,104273,Edouard Roger Vasselin,124.0,406.0,FRA,4,R,188.0,26.49,97.0,40.0,13.0,14.0,3.0,6.0,12.0,,,
2010-520,20100524,2010_17,Roland Garros,FRA,Clay,0,0,4,128,28435,R64,2,5,6-7(8) 6-3 6-3 6-2,184.0,104022,Mikhail Youzhny,14.0,2375.0,RUS,5,R,183.0,27.91,132.0,60.0,29.0,19.0,11.0,10.0,12.0,105041,Lukas Lacko,81.0,614.0,SVK,5,R,185.0,22.55,124.0,45.0,26.0,19.0,3.0,11.0,18.0,,,
