t_loc,t_name,Date,t_surf,t_round,w_name,l_name,w_rank,l_rank,AvgW_BL,AvgL_BL,Comment,tour_wk,AvgW_AO,AvgL_AO,AvgW_IP,AvgL_IP,AvgW_IP_NV,AvgL_IP_NV
Sydney,Sydney International,2019-01-09,Hard,2nd Round,Schwartzman D.,Garcia-Lopez G.,19.0,101.0,1.58,2.4,Completed,2019_02,-172.41379310344826,140.0,63.291139240506325,41.66666666666667,60.3,39.7
Sydney,Sydney International,2019-01-09,Hard,2nd Round,Seppi A.,Klizan M.,37.0,40.0,1.81,2.0,Completed,2019_02,-123.45679012345678,100.0,55.24861878453039,50.0,52.49,47.51
Sydney,Sydney International,2019-01-09,Hard,2nd Round,Tsitsipas S.,Andreozzi G.,15.0,80.0,1.14,5.64,Completed,2019_02,-714.2857142857148,463.99999999999994,87.71929824561404,17.73049645390071,83.19,16.81
Sydney,Sydney International,2019-01-09,Hard,2nd Round,Millman J.,Fucsovics M.,38.0,35.0,2.07,1.76,Completed,2019_02,106.99999999999999,-131.57894736842104,48.309178743961354,56.81818181818181,45.95,54.05
Sydney,Sydney International,2019-01-09,Hard,2nd Round,Simon G.,Querrey S.,31.0,48.0,1.93,1.88,Completed,2019_02,-107.52688172043011,-113.63636363636365,51.81347150259068,53.191489361702125,49.34,50.66
Sydney,Sydney International,2019-01-10,Hard,Quarterfinals,Seppi A.,Tsitsipas S.,37.0,15.0,3.49,1.31,Completed,2019_02,249.00000000000003,-322.58064516129025,28.653295128939828,76.33587786259541,27.29,72.71
Sydney,Sydney International,2019-01-10,Hard,Quarterfinals,Schwartzman D.,Nishioka Y.,19.0,75.0,1.74,2.11,Completed,2019_02,-135.13513513513513,110.99999999999999,57.47126436781609,47.39336492890995,54.81,45.19
Sydney,Sydney International,2019-01-10,Hard,Quarterfinals,De Minaur A.,Thompson J.,29.0,72.0,1.29,3.6,Completed,2019_02,-344.8275862068965,260.0,77.51937984496124,27.77777777777778,73.62,26.38
Sydney,Sydney International,2019-01-10,Hard,Quarterfinals,Simon G.,Millman J.,31.0,38.0,1.8,2.02,Completed,2019_02,-125.0,102.0,55.55555555555556,49.504950495049506,52.88,47.12
Sydney,Sydney International,2019-01-11,Hard,Semifinals,Seppi A.,Schwartzman D.,37.0,19.0,2.63,1.5,Completed,2019_02,163.0,-200.0,38.02281368821293,66.66666666666666,36.32,63.68
Sydney,Sydney International,2019-01-12,Hard,Semifinals,De Minaur A.,Simon G.,29.0,31.0,1.42,2.91,Completed,2019_02,-238.09523809523813,191.0,70.42253521126761,34.36426116838488,67.21,32.79
Sydney,Sydney International,2019-01-12,Hard,The Final,De Minaur A.,Seppi A.,29.0,37.0,1.36,3.22,Completed,2019_02,-277.7777777777777,222.00000000000003,73.52941176470587,31.05590062111801,70.31,29.69
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Anderson K.,Mannarino A.,6.0,42.0,1.06,9.96,Completed,2019_03,-1666.6666666666652,896.0000000000001,94.33962264150942,10.04016064257028,90.38,9.62
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Basilashvili N.,Eubanks C.,20.0,170.0,1.23,4.28,Completed,2019_03,-434.7826086956522,328.0,81.30081300813006,23.364485981308412,77.68,22.32
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Albot R.,Mmoh M.,98.0,107.0,2.14,1.72,Completed,2019_03,114.00000000000001,-138.88888888888889,46.728971962616825,58.139534883720934,44.56,55.44
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Travaglia S.,Andreozzi G.,137.0,77.0,1.44,2.82,Completed,2019_03,-227.2727272727273,181.99999999999997,69.44444444444446,35.46099290780142,66.2,33.8
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Verdasco F.,Kecmanovic M.,28.0,125.0,1.47,2.72,Completed,2019_03,-212.76595744680853,172.00000000000003,68.02721088435374,36.76470588235294,64.92,35.08
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Cuevas P.,Lajovic D.,94.0,46.0,3.11,1.38,Completed,2019_03,211.0,-263.1578947368422,32.154340836012864,72.46376811594205,30.73,69.27
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Haase R.,Garcia-Lopez G.,58.0,100.0,2.08,1.76,Completed,2019_03,108.0,-131.57894736842104,48.07692307692308,56.81818181818181,45.83,54.17
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Tsitsipas S.,Berrettini M.,15.0,54.0,1.4,3.0,Completed,2019_03,-250.00000000000006,200.0,71.42857142857143,33.33333333333333,68.18,31.82
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Dimitrov G.,Tipsarevic J.,21.0,,1.06,9.97,Completed,2019_03,-1666.6666666666652,897.0000000000001,94.33962264150942,10.030090270812437,90.39,9.61
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Tiafoe F.,Gunneswaran P.,39.0,109.0,1.3,3.61,Completed,2019_03,-333.33333333333326,261.0,76.92307692307692,27.70083102493075,73.52,26.48
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Nadal R.,Duckworth J.,2.0,237.0,1.04,11.64,Completed,2019_03,-2499.9999999999977,1064.0,96.15384615384615,8.59106529209622,91.8,8.2
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Fabbiano T.,Kubler J.,102.0,130.0,2.04,1.79,Completed,2019_03,104.0,-126.58227848101265,49.01960784313725,55.865921787709496,46.74,53.26
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Opelka R.,Isner J.,97.0,10.0,2.75,1.46,Completed,2019_03,175.0,-217.3913043478261,36.36363636363637,68.4931506849315,34.68,65.32
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Schwartzman D.,Molleker R.,16.0,206.0,1.13,6.2,Completed,2019_03,-769.2307692307699,520.0,88.49557522123894,16.129032258064516,84.58,15.42
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Evans D.,Ito T.,189.0,150.0,1.33,3.38,Completed,2019_03,-303.03030303030295,238.0,75.18796992481202,29.585798816568047,71.76,28.24
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Kudla D.,Polmans M.,62.0,169.0,1.27,3.84,Completed,2019_03,-370.3703703703703,284.0,78.74015748031495,26.041666666666668,75.15,24.85
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Khachanov K.,Gojowczyk P.,11.0,63.0,1.1,7.07,Completed,2019_03,-999.9999999999991,607.0,90.9090909090909,14.144271570014144,86.54,13.46
Melbourne,Australian Open,2019-01-14,Hard,1st Round,De Minaur A.,Sousa P.,29.0,103.0,1.05,11.2,Completed,2019_03,-1999.9999999999982,1019.9999999999999,95.23809523809523,8.928571428571429,91.43,8.57
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Troicki V.,Carballes Baena R.,200.0,75.0,1.34,3.32,Completed,2019_03,-294.1176470588235,231.99999999999997,74.62686567164178,30.120481927710845,71.24,28.76
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Mcdonald M.,Rublev A.,81.0,87.0,3.46,1.32,Completed,2019_03,246.0,-312.49999999999994,28.901734104046245,75.75757575757575,27.62,72.38
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Laaksonen H.,Basic M.,166.0,99.0,1.81,2.01,Completed,2019_03,-123.45679012345678,100.99999999999997,55.24861878453039,49.75124378109454,52.62,47.38
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Berdych T.,Edmund K.,57.0,14.0,1.42,2.89,Completed,2019_03,-238.09523809523813,189.0,70.42253521126761,34.602076124567475,67.05,32.95
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Thompson J.,Lopez F.,72.0,66.0,1.31,3.49,Completed,2019_03,-322.58064516129025,249.00000000000003,76.33587786259541,28.653295128939828,72.71,27.29
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Ebden M.,Struff J.L.,48.0,51.0,2.37,1.6,Completed,2019_03,137.0,-166.66666666666663,42.19409282700422,62.5,40.3,59.7
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Seppi A.,Johnson S.,35.0,34.0,1.84,1.98,Completed,2019_03,-119.04761904761904,-102.04081632653062,54.347826086956516,50.505050505050505,51.83,48.17
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Monfils G.,Dzumhur D.,33.0,47.0,1.54,2.52,Completed,2019_03,-185.18518518518516,152.0,64.93506493506493,39.682539682539684,62.07,37.93
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Nishioka Y.,Sandgren T.,69.0,41.0,1.77,2.07,Completed,2019_03,-129.87012987012986,106.99999999999999,56.49717514124294,48.309178743961354,53.91,46.09
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Millman J.,Delbonis F.,37.0,80.0,1.24,4.12,Completed,2019_03,-416.6666666666667,312.0,80.64516129032258,24.271844660194176,76.87,23.13
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Fritz T.,Norrie C.,50.0,68.0,2.0,1.82,Completed,2019_03,100.0,-121.95121951219511,50.0,54.94505494505494,47.64,52.36
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Bautista Agut R.,Murray A.,24.0,229.0,1.21,4.55,Completed,2019_03,-476.19047619047626,355.0,82.64462809917356,21.978021978021978,78.99,21.01
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Cilic M.,Tomic B.,7.0,88.0,1.25,4.0,Completed,2019_03,-400.0,300.0,80.0,25.0,76.19,23.81
Melbourne,Australian Open,2019-01-14,Hard,1st Round,Federer R.,Istomin D.,3.0,101.0,1.02,14.98,Completed,2019_03,-4999.999999999995,1398.0,98.0392156862745,6.675567423230974,93.62,6.38
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Fognini F.,Munar J.,13.0,79.0,1.45,2.79,Retired,2019_03,-222.22222222222226,179.0,68.9655172413793,35.842293906810035,65.8,34.2
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Ivashka I.,Jaziri M.,84.0,43.0,1.42,2.88,Retired,2019_03,-238.09523809523813,188.0,70.42253521126761,34.72222222222222,66.98,33.02
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Mayer L.,Jarry N.,53.0,45.0,1.81,2.02,Completed,2019_03,-123.45679012345678,102.0,55.24861878453039,49.504950495049506,52.74,47.26
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Nishikori K.,Majchrzak K.,9.0,176.0,1.02,15.25,Retired,2019_03,-4999.999999999995,1425.0,98.0392156862745,6.557377049180328,93.73,6.27
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Herbert P.H.,Querrey S.,55.0,49.0,2.69,1.48,Completed,2019_03,169.0,-208.33333333333334,37.174721189591075,67.56756756756756,35.49,64.51
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Fucsovics M.,Ramos-Vinolas A.,38.0,64.0,1.2,4.66,Completed,2019_03,-500.0000000000001,366.0,83.33333333333334,21.45922746781116,79.52,20.48
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Harrison R.,Vesely J.,83.0,90.0,1.59,2.38,Completed,2019_03,-169.4915254237288,138.0,62.893081761006286,42.016806722689076,59.95,40.05
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Medvedev D.,Harris L.,19.0,119.0,1.17,5.11,Completed,2019_03,-588.2352941176473,411.00000000000006,85.47008547008548,19.569471624266143,81.37,18.63
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Karlovic I.,Hurkacz H.,73.0,76.0,1.79,2.05,Completed,2019_03,-126.58227848101265,104.99999999999999,55.865921787709496,48.78048780487805,53.39,46.61
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Coric B.,Darcis S.,12.0,321.0,1.16,5.37,Completed,2019_03,-625.0000000000003,437.0,86.20689655172414,18.6219739292365,82.24,17.76
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Chung H.,Klahn B.,25.0,78.0,1.52,2.54,Completed,2019_03,-192.3076923076923,154.0,65.78947368421053,39.37007874015748,62.56,37.44
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Bolt A.,Sock J.,155.0,105.0,3.17,1.36,Completed,2019_03,217.0,-277.7777777777777,31.545741324921135,73.52941176470587,30.02,69.98
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Sousa J.,Pella G.,44.0,65.0,1.77,2.07,Completed,2019_03,-129.87012987012986,106.99999999999999,56.49717514124294,48.309178743961354,53.91,46.09
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Carreno Busta P.,Vanni L.,23.0,163.0,1.28,3.74,Completed,2019_03,-357.1428571428571,274.0,78.125,26.737967914438503,74.5,25.5
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Donskoy E.,Djere L.,96.0,92.0,2.0,1.83,Completed,2019_03,100.0,-120.48192771084337,50.0,54.64480874316939,47.78,52.22
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Simon G.,Fratangelo B.,30.0,133.0,1.24,4.08,Completed,2019_03,-416.6666666666667,308.0,80.64516129032258,24.509803921568626,76.69,23.31
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Zverev A.,Bedene A.,4.0,67.0,1.11,6.62,Completed,2019_03,-909.0909090909083,562.0,90.09009009009009,15.105740181268882,85.64,14.36
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Goffin D.,Garin C.,22.0,89.0,1.17,5.19,Completed,2019_03,-588.2352941176473,419.00000000000006,85.47008547008548,19.26782273603083,81.6,18.4
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Shapovalov D.,Andujar P.,27.0,85.0,1.11,6.89,Completed,2019_03,-909.0909090909083,589.0,90.09009009009009,14.513788098693759,86.12,13.87
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Daniel T.,Kokkinakis T.,82.0,144.0,3.8,1.28,Retired,2019_03,280.0,-357.1428571428571,26.31578947368421,78.125,25.2,74.8
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Pouille L.,Kukushkin M.,31.0,56.0,1.6,2.37,Completed,2019_03,-166.66666666666663,137.0,62.5,42.19409282700422,59.7,40.3
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Copil M.,Granollers M.,60.0,108.0,1.62,2.33,Completed,2019_03,-161.29032258064512,133.0,61.72839506172839,42.91845493562232,58.99,41.01
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Kohlschreiber P.,Li Z.,32.0,261.0,1.04,11.78,Completed,2019_03,-2499.9999999999977,1078.0,96.15384615384615,8.488964346349745,91.89,8.11
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Tsonga J.W.,Klizan M.,177.0,40.0,1.3,3.64,Completed,2019_03,-333.33333333333326,264.0,76.92307692307692,27.472527472527474,73.68,26.32
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Chardy J.,Humbert U.,36.0,95.0,1.59,2.39,Completed,2019_03,-169.4915254237288,139.0,62.893081761006286,41.84100418410041,60.05,39.95
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Krajinovic F.,Cecchinato M.,93.0,18.0,1.64,2.29,Completed,2019_03,-156.25000000000003,129.0,60.97560975609757,43.66812227074236,58.27,41.73
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Popyrin A.,Zverev M.,149.0,70.0,1.44,2.82,Completed,2019_03,-227.2727272727273,181.99999999999997,69.44444444444446,35.46099290780142,66.2,33.8
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Wawrinka S.,Gulbis E.,59.0,86.0,1.25,4.1,Retired,2019_03,-400.0,309.99999999999994,80.0,24.39024390243903,76.64,23.36
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Marterer M.,Sakharov G.,71.0,252.0,1.31,3.53,Completed,2019_03,-322.58064516129025,252.99999999999997,76.33587786259541,28.328611898016998,72.93,27.07
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Djokovic N.,Krueger M.,1.0,230.0,1.01,21.57,Completed,2019_03,-9999.99999999999,2057.0,99.00990099009901,4.6360686138154845,95.53,4.47
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Raonic M.,Kyrgios N.,17.0,52.0,1.77,2.07,Completed,2019_03,-129.87012987012986,106.99999999999999,56.49717514124294,48.309178743961354,53.91,46.09
Melbourne,Australian Open,2019-01-15,Hard,1st Round,Thiem D.,Paire B.,8.0,61.0,1.29,3.68,Completed,2019_03,-344.8275862068965,268.0,77.51937984496124,27.173913043478258,74.04,25.96
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Schwartzman D.,Kudla D.,16.0,62.0,1.19,4.84,Completed,2019_03,-526.3157894736844,384.0,84.03361344537815,20.66115702479339,80.27,19.73
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Basilashvili N.,Travaglia S.,20.0,137.0,1.29,3.69,Completed,2019_03,-344.8275862068965,269.0,77.51937984496124,27.100271002710024,74.1,25.9
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Tsitsipas S.,Troicki V.,15.0,200.0,1.12,6.45,Completed,2019_03,-833.3333333333326,545.0,89.28571428571428,15.503875968992247,85.2,14.8
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Seppi A.,Thompson J.,35.0,72.0,1.69,2.19,Completed,2019_03,-144.92753623188406,119.0,59.171597633136095,45.662100456621005,56.44,43.56
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Berdych T.,Haase R.,57.0,58.0,1.11,6.68,Completed,2019_03,-909.0909090909083,568.0,90.09009009009009,14.97005988023952,85.75,14.25
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Cilic M.,Mcdonald M.,7.0,81.0,1.1,7.45,Completed,2019_03,-999.9999999999991,645.0,90.9090909090909,13.422818791946309,87.13,12.87
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Tiafoe F.,Anderson K.,39.0,6.0,4.98,1.18,Completed,2019_03,398.00000000000006,-555.5555555555558,20.08032128514056,84.74576271186442,19.16,80.84
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Verdasco F.,Albot R.,28.0,98.0,1.22,4.41,Completed,2019_03,-454.5454545454546,341.0,81.9672131147541,22.67573696145125,78.33,21.67
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Federer R.,Evans D.,3.0,189.0,1.02,15.48,Completed,2019_03,-4999.999999999995,1448.0,98.0392156862745,6.459948320413436,93.82,6.18
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Fritz T.,Monfils G.,50.0,33.0,2.37,1.6,Completed,2019_03,137.0,-166.66666666666663,42.19409282700422,62.5,40.3,59.7
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Khachanov K.,Nishioka Y.,11.0,69.0,1.22,4.36,Completed,2019_03,-454.5454545454546,336.00000000000006,81.9672131147541,22.935779816513758,78.14,21.86
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Fabbiano T.,Opelka R.,102.0,97.0,3.25,1.35,Completed,2019_03,225.0,-285.71428571428567,30.76923076923077,74.07407407407408,29.35,70.65
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Bautista Agut R.,Millman J.,24.0,37.0,1.32,3.46,Completed,2019_03,-312.49999999999994,246.0,75.75757575757575,28.901734104046245,72.38,27.62
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Dimitrov G.,Cuevas P.,21.0,94.0,1.13,6.03,Completed,2019_03,-769.2307692307699,503.0,88.49557522123894,16.58374792703151,84.22,15.78
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,De Minaur A.,Laaksonen H.,29.0,166.0,1.05,10.7,Completed,2019_03,-1999.9999999999982,969.9999999999999,95.23809523809523,9.345794392523365,91.06,8.94
Melbourne,Australian Open,2019-01-16,Hard,2nd Round,Nadal R.,Ebden M.,2.0,48.0,1.06,9.92,Completed,2019_03,-1666.6666666666652,892.0,94.33962264150942,10.080645161290322,90.35,9.65
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Nishikori K.,Karlovic I.,9.0,73.0,1.16,5.25,Completed,2019_03,-625.0000000000003,425.0,86.20689655172414,19.047619047619047,81.9,18.1
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Raonic M.,Wawrinka S.,17.0,59.0,1.29,3.64,Completed,2019_03,-344.8275862068965,264.0,77.51937984496124,27.472527472527474,73.83,26.17
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Sousa J.,Kohlschreiber P.,44.0,32.0,2.95,1.41,Completed,2019_03,195.00000000000003,-243.9024390243903,33.89830508474576,70.92198581560284,32.34,67.66
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Carreno Busta P.,Ivashka I.,23.0,84.0,1.63,2.3,Completed,2019_03,-158.73015873015876,129.99999999999997,61.34969325153374,43.47826086956522,58.52,41.48
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Coric B.,Fucsovics M.,12.0,38.0,1.29,3.69,Completed,2019_03,-344.8275862068965,269.0,77.51937984496124,27.100271002710024,74.1,25.9
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Fognini F.,Mayer L.,13.0,53.0,1.6,2.37,Completed,2019_03,-166.66666666666663,137.0,62.5,42.19409282700422,59.7,40.3
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Herbert P.H.,Chung H.,55.0,25.0,2.28,1.65,Completed,2019_03,127.99999999999999,-153.84615384615387,43.859649122807014,60.60606060606061,41.98,58.02
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Krajinovic F.,Donskoy E.,93.0,96.0,1.39,3.05,Completed,2019_03,-256.41025641025647,204.99999999999997,71.94244604316548,32.78688524590164,68.69,31.31
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Goffin D.,Copil M.,22.0,60.0,1.22,4.46,Completed,2019_03,-454.5454545454546,346.0,81.9672131147541,22.421524663677133,78.52,21.48
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Bolt A.,Simon G.,155.0,30.0,5.94,1.14,Completed,2019_03,494.00000000000006,-714.2857142857148,16.835016835016837,87.71929824561404,16.1,83.9
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Pouille L.,Marterer M.,31.0,71.0,1.73,2.14,Completed,2019_03,-136.986301369863,114.00000000000001,57.80346820809249,46.728971962616825,55.3,44.7
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Shapovalov D.,Daniel T.,27.0,82.0,1.15,5.59,Completed,2019_03,-666.6666666666671,459.0,86.95652173913044,17.88908765652952,82.94,17.06
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Popyrin A.,Thiem D.,149.0,8.0,5.04,1.18,Retired,2019_03,404.0,-555.5555555555558,19.841269841269842,84.74576271186442,18.97,81.03
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Medvedev D.,Harrison R.,19.0,83.0,1.2,4.66,Completed,2019_03,-500.0000000000001,366.0,83.33333333333334,21.45922746781116,79.52,20.48
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Zverev A.,Chardy J.,4.0,36.0,1.12,6.58,Completed,2019_03,-833.3333333333326,558.0,89.28571428571428,15.19756838905775,85.45,14.55
Melbourne,Australian Open,2019-01-17,Hard,2nd Round,Djokovic N.,Tsonga J.W.,1.0,177.0,1.06,9.59,Completed,2019_03,-1666.6666666666652,859.0,94.33962264150942,10.427528675703858,90.05,9.95
Melbourne,Australian Open,2019-01-18,Hard,3rd Round,Tsitsipas S.,Basilashvili N.,15.0,20.0,1.35,3.27,Completed,2019_03,-285.71428571428567,227.0,74.07407407407408,30.58103975535168,70.78,29.22
Melbourne,Australian Open,2019-01-18,Hard,3rd Round,Berdych T.,Schwartzman D.,57.0,16.0,1.26,4.04,Completed,2019_03,-384.6153846153846,304.0,79.36507936507937,24.752475247524753,76.23,23.77
